WORD	LABEL	ANNOTATORS	SENTENCE	SENTENCE_INDEX
snakebites	0	0	But for this paper , the researchers wanted to focus on another affliction : snakebites .	14
easy	0	0	It has n't been so easy this year .	5
passage	1	3	The passage is , of course , the literary skeleton of what down-on-his-luck Samuel Clemens would transform into literary gold , a wildly improbable story originally called Jim Smiley and His Jumping Frog , '' which introduced much of the 19th-century world to Mark Twain .	1
Homelessness	0	0	`` When a lot of cameras are going to be pointed on the city , they want to have an image of the city that does not include poverty , '' said Jennifer Friedenbach , executive director at the San Francisco-based Coalition on Homelessness .	43
third-floor	0	0	One day , her sister-in-law saw one of them outside their third-floor window and screamed .	11
thanked	0	0	Morse thanked his constituents for the chance to serve them and said `` the Democratic Party will continue to fight . ''	1
confirming	1	7	`` If I had a choice , I would n't have ever talked about it , '' Christie said on Tuesday , confirming a news report that detailed his surgery nearly three months ago .	22
proud	0	0	Some survivors stood , somber-faced and proud , alongside President Barack Obama , French President Francois Hollande and other world leaders as they paid tribute Friday to history 's biggest amphibious invasion .	6
road	0	0	During the day , the soccer field down the road at DeForest Park was overrun with youth leagues and when night fell , the unlighted field was dark .	9
animated	1	4	The software , called Hyperion , simulates the physics of light , which can make animated films more lifelike or give them an otherworldly look .	15
readjusted	1	9	That number gets readjusted each decade .	3
compartment	1	6	Some of the roughly 150 passengers on the early morning Metro-North train from Poughkeepsie to Manhattan were jolted from sleep around 7:20 a.m. to screams and the frightening sensation of their compartment rolling over on a bend in the Bronx where the Hudson and Harlem rivers meet .	31
gacaca	1	5	Local tribunals called gacaca courts have allowed many offenders to be released from prison in return for confessions and expressions of remorse .	3
frequent	0	0	`` The airlines have been so focused on the bottom line that they do n't realize you ca n't balance your budget on the back of passengers , '' said Alex Gerwer , a frequent business traveler from Long Beach , California .	34
peaceful	0	0	But she pledged to create `` a grand pact '' to improve public services and said among her priorities would be to devote 100 percent of petroleum revenue to education , send thousands of doctors to rural areas , come up with a national urban transit plan , and meet with peaceful protest leaders .	51
smuggled	1	9	As they were smuggled out of the country , they left behind a luxurious life made possible by their Krakow chocolate-making business .	3
special	0	0	And as the number of `` buddy '' or `` inclusion companion '' sporting opportunities continues to proliferate across the country , advocates for children with special needs say young people today are growing up with a better understanding and openness toward people with disabilities than the generations before them .	26
sharks	0	0	Consumers prefer predatory fish like grouper , tuna , swordfish and sharks to species lower on the food chain such as anchovies and sardines , providing strong incentives for fishermen to catch the bigger fish .	11
COLLEGE	0	0	STATE COLLEGE , Pa. -- At St. Paul 's Episcopal School in Mobile , Alabama , the high school that produced Crimson Tide quarterbacks AJ McCarron and Jake Coker , there 's a new preseason ritual for football players : the social media talk .	1
urging	1	8	Several hundred parents wrote to the Mecklenburg County commissioners urging them to approve the money for school nurses , Saurer said .	9
grouped	0	0	The authors of the latest research combed through a national database of Americans ' health and nutrition behaviors and grouped 4,466 American kids -- from ages 2 to 18 -- according to what they ate when they were not eating food purchased at a fast-food restaurant .	19
milestone	1	7	Last week , the lakes were 92.2 percent frozen , nearing the milestone of 94.7 percent set in 1979 .	12
GoldieBlox	0	0	A GoldieBlox skydive action figure , also highly rated on Amazon , invites children to build a parachute pack .	1
preview	1	3	`` What I 'd like to do is to see the first two years of community college free for everybody who is willing to work for it , '' Obama said in a video shot on Air Force One and posted Thursday on Facebook , ahead of his planned visit Friday to a community college and technical center in Knoxville , Tennessee , as part of a trip designed to preview his policy plans for 2015 .	70
rates	0	0	Twice as many Latinos will be eligible to vote next year as in 2000 , but Latinos tend to turn out at lower rates than other groups , in part because many young Latinos are n't engaged in politics .	23
stricken	1	7	Pontius saw stricken students miss weeks of school .	2
ready	0	0	Another person connected to the case had said earlier that the union was `` ready to go once he -LSB- Brady -RSB- gives the go-ahead . ''	14
willing	0	0	`` What I 'd like to do is to see the first two years of community college free for everybody who is willing to work for it , '' Obama said in a video shot on Air Force One and posted Thursday on Facebook , ahead of his planned visit Friday to a community college and technical center in Knoxville , Tennessee , as part of a trip designed to preview his policy plans for 2015 .	22
half	0	0	Results from the 2012 Program of International Student Assessment showed that U.S. teenagers were in the bottom half for financial literacy among the 18 countries that participated , ahead of France and Spain , but below Latvia , Russia and China .	17
coffers	1	3	The men 's refusal to pay bail money into the segregationist town 's city coffers served as a catalyst for other civil disobedience .	14
brainpower	1	3	The act of walking may not seem like a feat of agility , balance , strength and brainpower .	17
